BALACHKY PACKAGED BINARY TRACE MANIFEST
Paths are relative to the Balachky onedir root.
Binary count: 269
Version source: PE FileVersion; when absent, owning-package METADATA or companion-runtime PE provenance.
Hash command: Get-FileHash -Algorithm SHA256 -LiteralPath <file>

BINARY TRACE BEGIN
file	version	upstream	license	sha256
_internal/PySide6/Qt6Quick.dll	6.11.1.0 (PE FileVersion)	https://code.qt.io/cgit/pyside/pyside-setup.git	LGPL-3.0-only	33bddb006a99c82ce3bb677fd2535dfb651d4b2fb12aa13eadde6dc442bf7f0d
_internal/PySide6/Qt6Svg.dll	6.11.1.0 (PE FileVersion)	https://code.qt.io/cgit/pyside/pyside-setup.git	LGPL-3.0-only	a7352e8062d02e2108e37db4050fb3315d3c03c7d36acdc24b98b9a6c129c1de
_internal/PySide6/Qt6VirtualKeyboard.dll	6.11.1.0 (PE FileVersion)	https://code.qt.io/cgit/pyside/pyside-setup.git	LGPL-3.0-only	e8db083111dc264c80c81920c882ed1c2c28043edffa988894e0a82723b2aa4b
_internal/PySide6/Qt6Widgets.dll	6.11.1.0 (PE FileVersion)	https://code.qt.io/cgit/pyside/pyside-setup.git	LGPL-3.0-only	5a9f37dedd3dc5bcc1a4bb8ea919c49fc62df751a1450accc34379eb6710eab6
_internal/PySide6/QtCore.pyd	PySide6 6.11.1 (METADATA)	https://code.qt.io/cgit/pyside/pyside-setup.git	LGPL-3.0-only	be52341a5df1f76ecca2fb1e94eb429dfa46f0b659ed6536f25119b565b21ea8
_internal/PySide6/QtDataVisualization.pyd	PySide6 6.11.1 (METADATA)	https://code.qt.io/cgit/pyside/pyside-setup.git	LGPL-3.0-only	91ad3c4c9f1f8f3ed26f240a1aa01ba4f9cafe86afe06a301a4f015020ee5241
_internal/PySide6/QtGui.pyd	PySide6 6.11.1 (METADATA)	https://code.qt.io/cgit/pyside/pyside-setup.git	LGPL-3.0-only	f0549716b10a8b4fbd5c6c041f36af215223809f919f4c4722d44cc199d5c593
_internal/PySide6/QtMultimedia.pyd	PySide6 6.11.1 (METADATA)	https://code.qt.io/cgit/pyside/pyside-setup.git	LGPL-3.0-only	1be5cdd4670b8dfb2ed86ffee7c4bd252677951698e175ac7aa2f61d444f69b4
_internal/PySide6/QtMultimediaWidgets.pyd	PySide6 6.11.1 (METADATA)	https://code.qt.io/cgit/pyside/pyside-setup.git	LGPL-3.0-only	1411c328a81400ddc45d53b126c778ebd8a2802b54110e3d773af3041395949a
_internal/PySide6/QtNetwork.pyd	PySide6 6.11.1 (METADATA)	https://code.qt.io/cgit/pyside/pyside-setup.git	LGPL-3.0-only	3953a86c9545ad8fa1cf1dec27085dd357838464cd6e2131c9963caad6234b67
_internal/PySide6/QtOpenGL.pyd	PySide6 6.11.1 (METADATA)	https://code.qt.io/cgit/pyside/pyside-setup.git	LGPL-3.0-only	0e166f207602e2de6153a05ebe04762d1396428ab0734947d9ebd6f871bbedf5
_internal/PySide6/QtOpenGLWidgets.pyd	PySide6 6.11.1 (METADATA)	https://code.qt.io/cgit/pyside/pyside-setup.git	LGPL-3.0-only	cd6a86d70ccda279d24656f20cc9ab232a22c732bac1b4751ff2f6dde400ed57
_internal/PySide6/QtWidgets.pyd	PySide6 6.11.1 (METADATA)	https://code.qt.io/cgit/pyside/pyside-setup.git	LGPL-3.0-only	85cb6c2181b4b09887a7d8507dd950844d1b8f74a9c4002c7b71169f75bf6fda
_internal/PySide6/swresample-5.dll	5.3.100 (PE FileVersion)	https://ffmpeg.org	LGPL-2.1-or-later	878e0fbf647dc8e6becb32dc031701b19dac8c9867192d571f0d72d02842f7ed
_internal/PySide6/swscale-8.dll	8.3.100 (PE FileVersion)	https://ffmpeg.org	LGPL-2.1-or-later	2f21c52fd2eb73484b448666903c5eee1b4948d28239cb18d93428a989ed3ecc
_internal/PySide6/VCOMP140.DLL	14.24.28127.4 built by: vcwrkspc (PE FileVersion)	https://learn.microsoft.com/cpp/windows/redistributing-visual-cpp-files	Microsoft Visual C++ Runtime redistributable	180274d56b0f607e04b3963dd795dfdb17551af1e27446fa1cbe0b0551df42f5
_internal/PySide6/VCRUNTIME140_1.dll	14.44.35211.0 (PE FileVersion)	https://learn.microsoft.com/cpp/windows/redistributing-visual-cpp-files	Microsoft Visual C++ Runtime redistributable	b322e382ea249b50009f14a9a71ad16729eb6e4b58a8d3b3be6ac66ea6342a22
_internal/PySide6/VCRUNTIME140.dll	14.44.35211.0 (PE FileVersion)	https://learn.microsoft.com/cpp/windows/redistributing-visual-cpp-files	Microsoft Visual C++ Runtime redistributable	c6e841078cd352299a58925991e2552f7251b046253ba895b3ad50cd5cd32ec6
_internal/python3.dll	3.12.10 (PE FileVersion)	https://github.com/python/cpython	PSF-2.0	fb975a606e7fbf74f64260e3f60c3490b4f74a183c0926fd6ed1ac4c52ac7b1c
_internal/python312.dll	3.12.10 (PE FileVersion)	https://github.com/python/cpython	PSF-2.0	9a0e3435aaa680d868150f87ab3e388ad2eebc22f87e036155c7b4eda8cd2120
_internal/safetensors/_safetensors_rust.pyd	safetensors 0.8.0 (METADATA)	https://github.com/huggingface/safetensors	Apache-2.0	80a2b3f7658854ade855c5fb6192ee38fe2c7fbfd38d1c7c1f4d2c44f67125e4
_internal/select.pyd	3.12.10 (PE FileVersion)	https://github.com/python/cpython	PSF-2.0	d4d7181b11db0bd22a6cd5cda6f8583d1f5c77615fd0a6ca33350619d6e0438a
_internal/sherpa_onnx/lib/_sherpa_onnx.cp312-win_amd64.pyd	sherpa-onnx 1.13.4 (METADATA)	https://github.com/k2-fsa/sherpa-onnx	Apache-2.0	f52edb4c489f9dcbc8d6e5a6fa0e9c38a00b7ea9fc216c5e39a424bc1a1545a1
_internal/sherpa_onnx/lib/onnxruntime.dll	1.27.0 (PE FileVersion)	https://github.com/microsoft/onnxruntime	MIT	daa77083a45bf525da0dde9e87f85d8eb146f58f9c9aa7124ca84545e1c0f148
_internal/sherpa_onnx/lib/sherpa-onnx-c-api.dll	sherpa-onnx 1.13.4 (METADATA)	https://github.com/k2-fsa/sherpa-onnx	Apache-2.0	614878147c05121aeb1514ec4fb3e48b89751591532eca9208235b9ab868306a
_internal/sherpa_onnx/lib/sherpa-onnx-cxx-api.dll	sherpa-onnx 1.13.4 (METADATA)	https://github.com/k2-fsa/sherpa-onnx	Apache-2.0	0da42dfb964b5625c0f2cdd31cd831c0da4712a254e27edfe6eec4184f8c0cf7
_internal/shiboken6/MSVCP140_1.dll	14.44.35211.0 (PE FileVersion)	https://learn.microsoft.com/cpp/windows/redistributing-visual-cpp-files	Microsoft Visual C++ Runtime redistributable	d878d7cb27187247a3ce1adfdf1f9b7b703e4429bc55f3e95284a43e80c10151
_internal/shiboken6/MSVCP140.dll	14.44.35211.0 (PE FileVersion)	https://learn.microsoft.com/cpp/windows/redistributing-visual-cpp-files	Microsoft Visual C++ Runtime redistributable	005f2324c7ff79bbe9a44992b0708abb4c871bd24bcc7a34aca5eab4439c1f4a
_internal/shiboken6/Shiboken.pyd	shiboken6 6.11.1 (METADATA)	https://code.qt.io/cgit/pyside/pyside-setup.git	LGPL-3.0-only	0e2c5318c5ac60a016a12230bbb1f6a9d990c45cbf4a7c4af24aefb5ab7dc40a
_internal/shiboken6/shiboken6.abi3.dll	shiboken6 6.11.1 (METADATA)	https://code.qt.io/cgit/pyside/pyside-setup.git	LGPL-3.0-only	47f4f9b44c95037565dd14f4be04f350f20c53c05483b750e0be867c39a7441e
_internal/shiboken6/VCRUNTIME140_1.dll	14.44.35211.0 (PE FileVersion)	https://learn.microsoft.com/cpp/windows/redistributing-visual-cpp-files	Microsoft Visual C++ Runtime redistributable	e4d7ea5f4f4ff6d0c208e693853617cdef0ad71cfe5dd5c3ae16c8a6b64c18ea
_internal/shiboken6/VCRUNTIME140.dll	14.44.35211.0 (PE FileVersion)	https://learn.microsoft.com/cpp/windows/redistributing-visual-cpp-files	Microsoft Visual C++ Runtime redistributable	8d9c679c825c5fff298d66c41af30f35c289fc101868dfc9635547bada0daba6
_internal/sqlite3.dll	3.49.1.0 (PE FileVersion)	https://www.sqlite.org	blessing (public domain)	8daa45684bf6688fca28d956b2e8942f2fa98f656675ce68e6d61dd869848a7a
_internal/tokenizers/tokenizers.pyd	tokenizers 0.22.2 (METADATA)	https://github.com/huggingface/tokenizers	Apache-2.0	7acb83f5b89136597e0d14b788d82917bf2870df94575bf77e12731c4e49c4df
_internal/ucrtbase.dll	10.0.26100.1742 (WinBuild.160101.0800) (PE FileVersion)	https://learn.microsoft.com/cpp/windows/redistributing-visual-cpp-files	Microsoft Visual C++ Runtime redistributable	2e5fb14b7bf8540278f3614a12f0226e56a7cc9e64b81cbd976c6fcf2f71cbfb
_internal/unicodedata.pyd	3.12.10 (PE FileVersion)	https://github.com/python/cpython	PSF-2.0	208ee1cd3cbad0828433ca7246b05be2b1ff5569983d27d296c0b38888585488
_internal/vcruntime140_1.dll	14.44.35211.0 (PE FileVersion)	https://learn.microsoft.com/cpp/windows/redistributing-visual-cpp-files	Microsoft Visual C++ Runtime redistributable	b322e382ea249b50009f14a9a71ad16729eb6e4b58a8d3b3be6ac66ea6342a22
_internal/vcruntime140.dll	14.44.35211.0 (PE FileVersion)	https://learn.microsoft.com/cpp/windows/redistributing-visual-cpp-files	Microsoft Visual C++ Runtime redistributable	c6e841078cd352299a58925991e2552f7251b046253ba895b3ad50cd5cd32ec6
_internal/winsound.pyd	3.12.10 (PE FileVersion)	https://github.com/python/cpython	PSF-2.0	100e8d676777603c7258daf9b2f23ef001f09f1596d8708de359326fff72bddd
_internal/yaml/_yaml.cp312-win_amd64.pyd	PyYAML 6.0.3 (METADATA)	https://github.com/yaml/pyyaml	MIT	4fd0e84f50261ed0886cffcdd8008b055af3352546e649c3d741b50eae1f9b5f
_internal/yarl/_quoting_c.cp312-win_amd64.pyd	yarl 1.24.5 (METADATA)	https://github.com/aio-libs/yarl	Apache-2.0	729d917642f071de55ec31924df4d180d26fafa34561b73f035a5fe1bd8eb0c9
balachky-protocol-worker.exe	PyInstaller 6.21.0 (METADATA)	https://pyinstaller.org	PolyForm-NC-1.0.0 + GPL-2.0-or-later WITH Bootloader-exception	4f342e8d4c41f0f9e9db5056ab24ac9be8a0437329b804c3e9b84b2b7bec1b9c
Balachky.exe	1.2.4-beta (PE FileVersion)	https://pyinstaller.org	PolyForm-NC-1.0.0 + GPL-2.0-or-later WITH Bootloader-exception	317912043364b453cdc33026eabac50d097e2191d6312c98629df13e56d28037
BINARY TRACE END

